EmployeeCount,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlySalary
903,27,No,Travel_Rarely,1167,Research & Development,4,College,1,Male,3,1,Research Scientist,3,Divorced,1,No,11,3,2,3,5,2,3,5,3,0,3,25674
904,29,No,Travel_Rarely,1329,Research & Development,7,Bachelor,3,Male,3,2,Healthcare Representative,4,Divorced,1,Yes,11,3,2,2,6,2,3,6,0,1,0,29238
905,48,No,Travel_Rarely,715,Research & Development,1,Bachelor,4,Male,2,5,Research Director,4,Single,6,No,12,3,3,0,25,3,4,1,0,0,0,15730
906,29,No,Travel_Rarely,694,Research & Development,1,Bachelor,4,Female,2,4,Research Director,4,Divorced,3,No,14,3,2,2,9,2,2,7,7,1,7,15268
907,34,No,Travel_Rarely,1320,Research & Development,20,Bachelor,3,Female,4,1,Research Scientist,3,Married,0,No,17,3,4,0,2,5,2,1,0,0,0,29040
908,44,No,Travel_Rarely,1099,Sales,5,Bachelor,2,Male,3,5,Manager,2,Married,7,No,11,3,3,1,26,5,3,22,9,3,10,24178
909,33,No,Travel_Rarely,536,Sales,10,Doctor,4,Male,4,3,Sales Executive,3,Divorced,0,Yes,14,3,4,2,10,3,3,9,8,0,8,11792
910,19,No,Travel_Rarely,265,Research & Development,25,Bachelor,2,Female,4,1,Research Scientist,4,Single,1,Yes,12,3,4,0,1,2,3,1,0,0,1,5830
911,23,No,Travel_Rarely,373,Research & Development,1,College,4,Male,3,1,Research Scientist,3,Married,1,No,22,4,4,1,1,2,3,1,0,0,1,8206
912,25,Yes,Travel_Frequently,599,Sales,24,Below College,3,Male,1,1,Sales Representative,4,Single,1,Yes,14,3,4,0,1,4,3,1,0,1,0,13178
913,26,No,Travel_Rarely,583,Research & Development,4,College,3,Male,3,1,Research Scientist,4,Single,1,Yes,20,4,2,0,8,2,2,8,5,2,2,12826
914,45,Yes,Travel_Rarely,1449,Sales,2,Bachelor,1,Female,1,5,Manager,2,Single,2,Yes,16,3,1,0,26,2,3,24,10,1,11,31878
915,55,No,Non-Travel,177,Research & Development,8,Below College,4,Male,2,4,Healthcare Representative,2,Divorced,1,Yes,15,3,4,1,34,3,3,33,9,15,0,3894
916,21,Yes,Travel_Frequently,251,Research & Development,10,College,1,Female,2,1,Laboratory Technician,3,Single,1,No,20,4,3,0,2,2,1,2,2,2,2,5522
917,46,No,Travel_Rarely,168,Sales,4,College,4,Female,2,5,Manager,2,Married,2,No,14,3,3,1,26,2,3,11,4,0,8,3696
918,34,No,Travel_Rarely,131,Sales,2,Bachelor,3,Female,3,2,Sales Executive,1,Single,0,Yes,12,3,4,0,4,3,3,3,2,0,2,2882
919,51,No,Travel_Frequently,237,Sales,9,Bachelor,4,Male,3,5,Manager,2,Divorced,4,Yes,24,4,1,1,31,5,2,29,10,11,10,5214
920,59,No,Travel_Rarely,1429,Research & Development,18,Master,4,Male,3,3,Manufacturing Director,4,Single,6,No,12,3,4,0,25,6,2,9,7,5,4,31438
921,34,No,Travel_Frequently,135,Research & Development,19,Bachelor,3,Female,3,2,Laboratory Technician,2,Divorced,4,No,13,3,3,2,15,2,4,11,8,5,10,2970
922,28,No,Travel_Frequently,791,Research & Development,1,Master,4,Male,3,1,Laboratory Technician,3,Single,0,Yes,11,3,3,0,5,2,2,4,2,0,2,17402
923,44,No,Travel_Rarely,1199,Research & Development,4,College,3,Male,4,5,Manager,1,Divorced,1,No,14,3,4,2,26,4,2,25,9,14,13,26378
924,34,No,Travel_Frequently,648,Human Resources,11,Bachelor,3,Male,2,2,Human Resources,2,Married,4,No,11,3,4,2,14,5,4,10,9,1,8,14256
925,35,No,Travel_Rarely,735,Research & Development,6,Below College,3,Male,3,1,Research Scientist,3,Married,0,Yes,14,3,4,0,4,3,3,3,2,2,2,16170
926,42,No,Travel_Rarely,603,Research & Development,7,Master,2,Female,4,2,Research Scientist,2,Married,6,Yes,16,3,4,0,18,2,3,1,0,0,0,13266
927,43,No,Travel_Rarely,531,Sales,4,Master,4,Female,2,3,Sales Executive,4,Single,3,No,14,3,4,0,23,3,4,21,7,15,17,11682
928,36,No,Travel_Rarely,429,Research & Development,2,Master,3,Female,3,2,Manufacturing Director,2,Single,9,Yes,11,3,4,0,18,2,3,16,14,5,12,9438
929,44,Yes,Travel_Rarely,621,Research & Development,15,Bachelor,1,Female,3,3,Healthcare Representative,4,Married,1,No,11,3,4,1,10,2,3,10,7,0,5,13662
930,28,No,Travel_Frequently,193,Research & Development,2,Bachelor,4,Male,2,1,Laboratory Technician,4,Married,1,Yes,12,3,2,1,2,2,3,2,2,2,2,4246
931,51,No,Travel_Frequently,968,Research & Development,6,College,2,Female,2,1,Laboratory Technician,3,Single,0,No,14,3,2,0,8,6,2,7,0,7,7,21296
932,30,No,Non-Travel,879,Research & Development,9,College,3,Female,3,2,Manufacturing Director,3,Single,7,Yes,18,3,3,0,10,3,3,8,4,1,7,19338
933,29,Yes,Travel_Rarely,806,Research & Development,7,Bachelor,2,Female,3,1,Laboratory Technician,3,Divorced,3,Yes,13,3,1,2,10,2,3,7,7,7,7,17732
934,28,No,Travel_Rarely,640,Research & Development,1,Bachelor,4,Male,3,1,Research Scientist,1,Single,2,No,11,3,2,0,5,2,2,3,2,1,2,14080
935,25,No,Travel_Rarely,266,Research & Development,1,Bachelor,4,Female,3,1,Research Scientist,2,Single,1,No,18,3,4,0,2,3,2,2,2,2,1,5852
936,32,No,Travel_Rarely,604,Sales,8,Bachelor,3,Male,4,2,Sales Executive,4,Married,1,No,15,3,3,2,10,4,4,10,7,0,8,13288
937,45,No,Travel_Frequently,364,Research & Development,25,Bachelor,2,Female,3,5,Manager,2,Single,3,No,22,4,3,0,22,4,3,0,0,0,0,8008
938,39,No,Travel_Rarely,412,Research & Development,13,Master,3,Female,2,4,Manager,2,Divorced,6,Yes,13,3,4,2,21,4,3,19,9,15,2,9064
939,58,No,Travel_Rarely,848,Research & Development,23,Master,1,Male,3,1,Research Scientist,3,Divorced,1,No,12,3,4,2,2,3,3,2,2,2,2,18656
940,32,Yes,Travel_Rarely,1089,Research & Development,7,College,4,Male,3,2,Laboratory Technician,3,Married,1,No,18,3,1,1,10,3,3,10,4,1,1,23958
941,39,Yes,Travel_Rarely,360,Research & Development,23,Bachelor,3,Male,3,1,Research Scientist,1,Single,0,No,13,3,1,0,6,2,3,5,2,0,3,7920
942,30,No,Travel_Rarely,1138,Research & Development,6,Bachelor,1,Female,2,2,Laboratory Technician,4,Married,0,No,12,3,1,1,10,6,3,9,2,6,7,25036
943,36,No,Travel_Rarely,325,Research & Development,10,Master,4,Female,3,3,Healthcare Representative,3,Married,3,No,12,3,1,0,10,0,3,7,7,1,7,7150
944,46,No,Travel_Rarely,991,Human Resources,1,College,4,Female,3,1,Human Resources,1,Single,6,No,12,3,3,0,10,3,4,7,6,5,7,21802
945,28,No,Non-Travel,1476,Research & Development,1,Bachelor,3,Female,1,2,Laboratory Technician,4,Married,0,No,11,3,1,3,10,6,3,9,8,7,5,32472
946,50,No,Travel_Rarely,1322,Research & Development,28,Bachelor,4,Female,3,4,Research Director,1,Married,4,Yes,11,3,2,0,25,2,3,3,2,1,2,29084
947,40,Yes,Travel_Rarely,299,Sales,25,Master,4,Male,2,3,Sales Executive,2,Single,2,Yes,12,3,3,0,9,2,3,5,4,1,0,6578
948,52,Yes,Travel_Rarely,1030,Sales,5,Bachelor,2,Male,3,3,Sales Executive,2,Single,9,Yes,19,3,3,0,10,2,2,8,7,7,7,22660
949,30,No,Travel_Rarely,634,Research & Development,17,Master,2,Female,3,3,Manager,1,Married,1,Yes,23,4,4,2,9,2,3,9,1,0,8,13948
950,39,No,Travel_Rarely,524,Research & Development,18,College,1,Male,3,2,Manufacturing Director,3,Single,0,No,11,3,1,0,9,6,3,8,7,1,7,11528
951,31,No,Non-Travel,587,Sales,2,Master,4,Female,3,3,Sales Executive,3,Divorced,1,Yes,19,3,1,1,10,5,2,10,8,9,6,12914
952,41,No,Non-Travel,256,Sales,10,College,3,Male,1,2,Sales Executive,2,Single,1,No,13,3,1,0,19,4,3,19,2,11,9,5632
953,31,Yes,Travel_Frequently,1060,Sales,1,Bachelor,4,Female,3,1,Sales Representative,2,Single,1,Yes,11,3,1,0,3,2,4,3,2,2,2,23320
954,44,Yes,Travel_Rarely,935,Research & Development,3,Bachelor,1,Male,3,1,Laboratory Technician,1,Married,4,No,12,3,3,0,10,4,4,3,2,1,2,20570
955,42,No,Non-Travel,495,Research & Development,2,Below College,3,Male,3,4,Manager,3,Married,0,Yes,13,3,4,0,21,3,2,20,8,2,10,10890
956,55,No,Travel_Rarely,282,Research & Development,2,College,4,Female,1,5,Manager,3,Married,4,No,14,3,4,1,23,5,3,19,9,9,11,6204
957,56,No,Travel_Rarely,206,Human Resources,8,Master,4,Male,3,5,Manager,2,Single,6,No,14,3,1,0,36,4,3,7,3,7,7,4532
958,40,No,Non-Travel,458,Research & Development,16,College,3,Male,3,1,Research Scientist,3,Divorced,9,No,16,3,2,1,6,0,3,4,2,0,0,10076
959,34,No,Travel_Rarely,943,Research & Development,9,Bachelor,4,Male,3,3,Healthcare Representative,4,Divorced,0,No,11,3,4,1,10,0,2,9,7,1,6,20746
960,40,No,Travel_Rarely,523,Research & Development,2,Bachelor,3,Male,3,2,Research Scientist,4,Single,1,No,13,3,3,0,9,4,3,9,8,8,8,11506
961,41,No,Travel_Frequently,1018,Sales,1,Bachelor,3,Female,3,2,Sales Executive,1,Divorced,0,No,17,3,4,1,10,2,3,9,3,1,7,22396
962,35,No,Travel_Frequently,482,Research & Development,4,Master,3,Male,3,2,Research Scientist,3,Single,1,Yes,11,3,2,0,9,3,3,9,6,1,1,10604
963,51,No,Travel_Rarely,770,Human Resources,5,Bachelor,3,Male,3,4,Manager,2,Divorced,1,Yes,11,3,2,1,33,2,3,33,9,0,10,16940
964,38,No,Travel_Rarely,1009,Sales,2,College,2,Female,3,2,Sales Executive,1,Divorced,3,No,15,3,4,1,11,3,3,7,7,1,7,22198
965,34,No,Travel_Rarely,507,Sales,15,College,3,Female,3,2,Sales Executive,1,Single,1,No,12,3,4,0,10,6,4,10,8,9,6,11154
966,25,No,Travel_Rarely,882,Research & Development,19,Below College,4,Male,3,1,Laboratory Technician,4,Married,3,No,11,3,3,3,7,6,2,3,2,1,2,19404
967,58,Yes,Travel_Rarely,601,Research & Development,7,Master,3,Female,2,3,Manufacturing Director,1,Married,7,Yes,14,3,4,0,31,0,2,10,9,5,9,13222
968,40,No,Travel_Rarely,329,Research & Development,1,Master,2,Male,3,1,Laboratory Technician,2,Married,3,No,22,4,3,1,7,3,3,4,2,0,3,7238
969,36,No,Travel_Frequently,607,Sales,7,Bachelor,1,Female,4,2,Sales Executive,1,Married,2,No,16,3,4,1,17,2,2,15,7,6,13,13354
970,48,No,Travel_Rarely,855,Research & Development,4,Bachelor,4,Male,3,3,Manufacturing Director,4,Single,1,No,11,3,3,0,11,2,3,10,9,0,8,18810
971,27,No,Travel_Rarely,1291,Sales,11,Bachelor,3,Female,4,1,Sales Representative,4,Married,8,No,14,3,2,1,5,4,3,1,0,0,0,28402
972,51,No,Travel_Rarely,1405,Research & Development,11,College,4,Female,2,4,Manufacturing Director,2,Single,3,No,16,3,2,0,29,1,2,5,2,0,3,30910
973,18,No,Non-Travel,1124,Research & Development,1,Bachelor,4,Female,3,1,Laboratory Technician,4,Single,1,No,15,3,3,0,0,5,4,0,0,0,0,24728
974,35,No,Travel_Rarely,817,Research & Development,1,Bachelor,4,Female,2,2,Laboratory Technician,4,Married,0,No,12,3,2,1,10,0,3,9,7,0,0,17974
975,27,No,Travel_Frequently,793,Sales,2,Below College,4,Male,1,2,Sales Executive,4,Single,3,No,20,4,2,0,8,3,3,6,2,0,0,17446
976,55,Yes,Travel_Rarely,267,Sales,13,Master,1,Male,4,4,Sales Executive,3,Single,6,Yes,17,3,3,0,24,2,2,19,7,3,8,5874
977,56,No,Travel_Rarely,1369,Research & Development,23,Bachelor,4,Male,3,4,Manufacturing Director,2,Married,4,Yes,12,3,1,1,33,0,3,19,16,15,9,30118
978,34,No,Non-Travel,999,Research & Development,26,Below College,1,Female,2,1,Research Scientist,3,Divorced,1,No,20,4,3,3,5,2,3,5,4,0,0,21978
979,40,No,Travel_Rarely,1202,Research & Development,2,Below College,2,Female,4,2,Healthcare Representative,3,Divorced,5,No,20,4,2,3,15,0,3,12,11,11,8,26444
980,34,No,Travel_Rarely,285,Research & Development,29,Bachelor,2,Male,3,2,Laboratory Technician,3,Married,4,No,13,3,1,2,10,1,3,8,7,7,7,6270
981,31,Yes,Travel_Frequently,703,Sales,2,Bachelor,3,Female,2,1,Sales Representative,4,Single,7,No,14,3,3,0,3,3,4,1,0,0,0,15466
982,35,Yes,Travel_Frequently,662,Sales,18,Master,4,Female,3,2,Sales Executive,3,Married,0,Yes,18,3,3,1,5,0,2,4,2,3,2,14564
983,38,No,Travel_Frequently,693,Research & Development,7,Bachelor,4,Male,4,1,Research Scientist,3,Divorced,1,No,11,3,4,3,4,2,3,4,2,0,3,15246
984,34,No,Travel_Rarely,404,Research & Development,2,Master,3,Female,3,2,Healthcare Representative,4,Single,1,No,11,3,4,0,14,2,4,14,11,4,11,8888
985,28,No,Travel_Rarely,736,Sales,26,Bachelor,3,Male,2,2,Sales Executive,1,Married,1,No,11,3,3,1,5,0,3,5,3,0,4,16192
986,31,Yes,Travel_Rarely,330,Research & Development,22,Master,4,Male,3,2,Manufacturing Director,3,Married,1,Yes,15,3,4,2,10,3,2,10,2,6,7,7260
987,39,No,Travel_Rarely,1498,Sales,21,Master,1,Male,2,2,Sales Executive,4,Married,3,Yes,12,3,4,2,8,2,4,5,4,1,4,32956
988,51,No,Travel_Frequently,541,Sales,2,Bachelor,2,Male,3,3,Sales Executive,2,Married,2,No,11,3,2,0,14,5,3,4,2,3,2,11902
989,41,No,Travel_Frequently,1200,Research & Development,22,Bachelor,4,Female,3,2,Research Scientist,4,Divorced,3,Yes,14,3,1,2,12,4,2,6,2,3,3,26400
990,37,No,Travel_Rarely,1439,Research & Development,4,Below College,3,Male,3,1,Research Scientist,3,Married,7,Yes,15,3,4,0,8,2,3,6,4,1,3,31658
991,33,No,Travel_Frequently,1111,Sales,5,Below College,2,Male,3,2,Sales Executive,4,Married,6,No,13,3,1,0,8,2,4,5,4,1,2,24442
992,32,No,Travel_Rarely,499,Sales,2,Below College,3,Male,3,2,Sales Executive,2,Married,0,Yes,13,3,1,3,4,3,2,3,2,1,2,10978
993,39,No,Non-Travel,1485,Research & Development,25,College,3,Male,3,3,Healthcare Representative,3,Married,3,No,21,4,2,1,13,2,3,6,4,0,5,32670
994,25,No,Travel_Rarely,1372,Sales,18,Below College,1,Male,4,2,Sales Executive,3,Married,2,No,11,3,2,0,6,3,2,3,2,1,2,30184
995,52,No,Travel_Frequently,322,Research & Development,28,College,4,Female,4,4,Manufacturing Director,3,Married,2,Yes,11,3,2,1,24,3,2,5,3,0,2,7084
996,43,No,Travel_Rarely,930,Research & Development,6,Bachelor,1,Female,2,2,Research Scientist,3,Single,1,Yes,14,3,1,0,20,3,1,20,7,1,8,20460
997,27,No,Travel_Rarely,205,Sales,10,Bachelor,4,Female,2,2,Sales Executive,4,Married,1,Yes,11,3,4,0,6,3,3,6,2,4,4,4510
998,27,Yes,Travel_Rarely,135,Research & Development,17,Master,4,Female,3,1,Research Scientist,3,Single,1,Yes,13,3,4,0,8,2,3,8,2,7,7,2970
999,26,No,Travel_Rarely,683,Research & Development,2,Below College,1,Male,2,1,Research Scientist,4,Single,0,No,12,3,4,0,5,2,3,4,3,1,1,15026
1000,42,No,Travel_Rarely,1147,Human Resources,10,Bachelor,3,Female,3,4,Manager,1,Married,0,No,14,3,3,1,21,5,3,20,7,0,9,25234
1001,52,No,Travel_Rarely,258,Research & Development,8,Master,3,Female,3,1,Laboratory Technician,1,Married,9,No,13,3,3,0,12,2,1,5,4,0,4,5676
1002,37,No,Travel_Rarely,1462,Research & Development,11,Bachelor,1,Female,3,1,Laboratory Technician,3,Single,4,No,18,3,1,0,8,6,3,3,2,0,2,32164
1003,35,No,Travel_Frequently,200,Research & Development,18,College,3,Male,3,3,Manufacturing Director,4,Single,2,No,11,3,3,0,10,2,3,2,2,2,2,4400
1004,25,No,Travel_Rarely,949,Research & Development,1,Bachelor,1,Male,3,1,Laboratory Technician,4,Married,4,No,11,3,2,1,7,2,2,3,2,0,2,20878
1005,26,No,Travel_Rarely,652,Research & Development,7,Bachelor,3,Male,4,1,Laboratory Technician,1,Single,0,No,12,3,4,0,8,2,3,7,7,0,7,14344
1006,29,No,Travel_Rarely,332,Human Resources,17,Bachelor,2,Male,2,3,Human Resources,1,Single,1,No,13,3,1,0,10,3,2,10,9,0,9,7304
1007,49,Yes,Travel_Frequently,1475,Research & Development,28,College,1,Male,2,2,Laboratory Technician,1,Single,3,No,20,4,1,0,20,2,3,4,3,1,3,32450
1008,29,Yes,Travel_Frequently,337,Research & Development,14,Below College,3,Female,3,3,Healthcare Representative,4,Single,0,Yes,12,3,1,0,9,1,3,8,7,7,7,7414
1009,54,No,Travel_Rarely,971,Research & Development,1,Bachelor,4,Female,3,4,Research Director,4,Single,6,No,19,3,4,0,29,3,2,20,7,12,7,21362
1010,58,No,Travel_Rarely,1055,Research & Development,1,Bachelor,4,Female,3,5,Research Director,1,Married,3,Yes,21,4,3,1,32,3,3,9,8,1,5,23210
1011,55,No,Travel_Rarely,1136,Research & Development,1,Master,2,Male,4,4,Research Director,4,Divorced,2,No,13,3,4,2,31,4,4,7,7,0,0,24992
1012,36,No,Travel_Rarely,1174,Sales,3,Master,1,Female,3,2,Sales Executive,2,Single,3,Yes,16,3,4,0,15,3,3,5,4,0,1,25828
1013,31,Yes,Travel_Frequently,667,Sales,1,Master,2,Female,1,1,Sales Representative,3,Single,1,No,12,3,2,0,1,3,3,1,0,0,0,14674
1014,30,No,Travel_Rarely,855,Sales,7,Master,4,Female,3,2,Sales Executive,1,Divorced,7,No,14,3,2,2,8,3,3,3,2,0,2,18810
1015,31,No,Travel_Rarely,182,Research & Development,8,Doctor,1,Female,3,4,Research Director,2,Single,3,No,11,3,3,0,9,3,4,3,2,1,0,4004
1016,34,No,Travel_Frequently,560,Research & Development,1,Master,4,Male,3,1,Research Scientist,1,Divorced,5,No,14,3,3,2,10,2,3,4,3,1,3,12320
1017,31,Yes,Travel_Rarely,202,Research & Development,8,Bachelor,1,Female,2,1,Research Scientist,2,Single,1,No,12,3,3,0,1,3,4,1,0,0,0,4444
1018,27,No,Travel_Rarely,1377,Research & Development,11,Below College,2,Male,3,1,Laboratory Technician,1,Married,0,No,14,3,2,0,6,3,4,5,0,1,4,30294
1019,36,No,Travel_Rarely,172,Research & Development,4,Master,1,Male,2,2,Laboratory Technician,4,Single,1,No,16,3,3,0,10,2,2,10,4,1,8,3784
1020,36,No,Travel_Rarely,329,Sales,16,Master,3,Female,2,2,Sales Executive,1,Married,4,No,13,3,1,2,11,3,2,3,2,0,2,7238
1021,47,No,Travel_Rarely,465,Research & Development,1,Bachelor,1,Male,3,1,Research Scientist,4,Married,7,No,12,3,3,1,17,2,2,6,5,1,2,10230
1022,25,Yes,Travel_Rarely,383,Sales,9,College,1,Male,2,1,Sales Representative,1,Married,3,No,12,3,1,0,6,2,3,3,2,2,2,8426
1023,37,No,Non-Travel,1413,Research & Development,5,College,3,Male,4,1,Laboratory Technician,3,Single,0,No,14,3,1,0,7,2,1,6,5,1,3,31086
1024,56,No,Travel_Rarely,1255,Research & Development,1,College,1,Female,3,1,Research Scientist,1,Married,2,No,22,4,4,1,5,3,4,3,2,1,0,27610
1025,47,No,Travel_Rarely,359,Research & Development,2,Master,1,Female,3,4,Research Director,3,Married,3,No,19,3,2,2,26,2,4,20,17,5,6,7898
1026,24,No,Travel_Rarely,1476,Sales,4,Below College,4,Female,3,2,Sales Executive,3,Married,1,Yes,12,3,3,2,5,3,3,5,4,0,3,32472
1027,32,No,Travel_Rarely,601,Sales,7,Doctor,4,Male,3,2,Sales Executive,4,Married,4,No,12,3,3,1,7,3,2,4,3,0,3,13222
1028,34,No,Travel_Rarely,401,Research & Development,1,Bachelor,4,Female,2,1,Laboratory Technician,2,Married,5,No,17,3,1,1,7,2,2,5,4,0,2,8822
1029,41,No,Travel_Rarely,1283,Research & Development,5,Doctor,2,Male,4,1,Research Scientist,3,Married,2,Yes,12,3,1,0,7,5,2,4,2,0,3,28226
1030,40,No,Non-Travel,663,Research & Development,9,Master,3,Male,3,2,Laboratory Technician,3,Divorced,3,No,11,3,3,2,11,2,4,8,7,0,7,14586
1031,31,No,Travel_Rarely,326,Sales,8,College,1,Male,3,3,Sales Executive,4,Divorced,1,No,18,3,1,1,13,5,3,13,7,9,9,7172
1032,46,Yes,Travel_Rarely,377,Sales,9,Bachelor,1,Male,3,3,Sales Executive,4,Divorced,4,No,11,3,1,1,28,1,4,7,7,4,3,8294
1033,39,Yes,Non-Travel,592,Research & Development,2,Bachelor,1,Female,2,1,Laboratory Technician,1,Single,2,Yes,23,4,2,0,11,2,4,1,0,0,0,13024
1034,31,Yes,Travel_Frequently,1445,Research & Development,1,Doctor,3,Female,4,3,Manufacturing Director,2,Single,1,No,11,3,1,0,10,2,3,10,8,4,7,31790
1035,45,No,Travel_Rarely,1038,Research & Development,20,Bachelor,2,Male,1,3,Healthcare Representative,1,Divorced,2,Yes,18,3,2,1,24,2,3,7,7,0,7,22836
1036,31,No,Travel_Rarely,1398,Human Resources,8,College,4,Female,4,1,Human Resources,2,Single,9,No,18,3,4,0,8,3,3,3,2,0,2,30756
1037,31,Yes,Travel_Frequently,523,Research & Development,2,Bachelor,2,Male,3,1,Laboratory Technician,4,Married,6,Yes,13,3,3,1,7,2,1,2,2,2,2,11506
1038,45,No,Travel_Rarely,1448,Research & Development,29,Bachelor,2,Male,3,3,Manufacturing Director,4,Married,4,Yes,18,3,4,2,10,4,4,3,1,1,2,31856
1039,48,No,Travel_Rarely,1221,Sales,7,Bachelor,3,Male,3,2,Sales Executive,1,Divorced,4,No,11,3,1,3,15,3,3,2,2,2,2,26862
1040,34,Yes,Travel_Rarely,1107,Human Resources,9,Master,1,Female,3,1,Human Resources,3,Married,1,No,15,3,4,0,2,0,3,2,2,2,2,24354
1041,40,No,Non-Travel,218,Research & Development,8,Below College,4,Male,2,3,Research Director,2,Divorced,2,No,11,3,3,1,16,5,3,9,8,4,8,4796
1042,28,No,Travel_Rarely,866,Sales,5,Bachelor,4,Male,3,2,Sales Executive,1,Single,0,No,18,3,4,0,6,4,3,5,4,1,3,19052
1043,44,No,Non-Travel,981,Research & Development,5,Bachelor,3,Male,2,1,Laboratory Technician,3,Single,3,No,14,3,4,0,7,5,3,5,2,0,3,21582
1044,53,No,Travel_Rarely,447,Research & Development,2,Bachelor,4,Male,4,4,Research Director,2,Single,4,No,12,3,2,0,35,2,2,9,8,8,8,9834
1045,49,No,Travel_Rarely,1495,Research & Development,5,Master,1,Male,3,2,Healthcare Representative,3,Married,2,No,14,3,2,1,20,0,2,3,2,1,2,32890
1046,40,No,Travel_Rarely,896,Research & Development,2,Bachelor,3,Male,3,1,Research Scientist,3,Divorced,2,No,14,3,3,1,8,3,4,3,1,1,2,19712
1047,44,No,Travel_Rarely,1467,Research & Development,20,Bachelor,4,Male,3,1,Research Scientist,2,Single,1,No,13,3,3,0,6,3,2,5,2,1,3,32274
1048,33,No,Travel_Frequently,430,Sales,7,Bachelor,4,Male,3,2,Sales Executive,1,Married,0,No,14,3,1,2,5,2,3,4,3,0,3,9460
1049,34,No,Travel_Rarely,1326,Sales,3,Bachelor,4,Male,1,2,Sales Executive,1,Single,3,No,18,3,4,0,15,2,3,13,9,3,12,29172
1050,30,No,Travel_Rarely,1358,Sales,16,Below College,4,Male,3,2,Sales Executive,3,Married,8,No,15,3,3,2,4,2,2,2,1,2,2,29876
1051,42,No,Travel_Frequently,748,Research & Development,9,College,1,Female,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,12,3,3,12,9,5,8,16456
1052,44,No,Travel_Frequently,383,Sales,1,Doctor,1,Female,3,2,Sales Executive,3,Married,7,No,12,3,3,1,11,4,2,1,0,0,0,8426
1053,30,No,Non-Travel,990,Research & Development,7,Bachelor,3,Male,3,1,Research Scientist,3,Divorced,1,No,13,3,2,2,1,2,2,1,0,0,0,21780
1054,57,No,Travel_Rarely,405,Research & Development,1,College,2,Male,4,2,Research Scientist,3,Married,0,No,24,4,1,1,13,2,2,12,9,2,8,8910
1055,49,No,Travel_Rarely,1490,Research & Development,7,Master,3,Male,3,3,Healthcare Representative,2,Divorced,3,No,14,3,2,2,29,3,3,8,7,0,7,32780
1056,34,No,Travel_Frequently,829,Research & Development,15,Bachelor,2,Male,3,4,Research Director,1,Divorced,7,No,14,3,4,2,16,3,2,14,8,6,9,18238
1057,28,Yes,Travel_Frequently,1496,Sales,1,Bachelor,1,Male,3,1,Sales Representative,3,Married,3,No,15,3,4,1,5,3,4,3,2,1,2,32912
1058,29,Yes,Travel_Frequently,115,Sales,13,Bachelor,1,Female,3,2,Sales Executive,2,Single,5,No,11,3,1,0,7,4,1,5,3,0,0,2530
1059,34,Yes,Travel_Rarely,790,Sales,24,Master,1,Female,2,2,Sales Executive,2,Single,0,Yes,23,4,3,0,16,2,4,15,9,10,10,17380
1060,35,No,Travel_Rarely,660,Sales,7,Below College,4,Male,3,1,Sales Representative,3,Married,1,No,13,3,1,1,1,3,3,1,0,0,0,14520
1061,24,Yes,Travel_Frequently,381,Research & Development,9,Bachelor,2,Male,3,1,Laboratory Technician,1,Single,2,Yes,11,3,3,0,4,2,2,0,0,0,0,8382
1062,24,No,Non-Travel,830,Sales,13,College,4,Female,3,1,Sales Representative,2,Married,1,No,13,3,3,1,1,2,3,1,0,0,0,18260
1063,44,No,Travel_Frequently,1193,Research & Development,2,Below College,2,Male,3,3,Manufacturing Director,3,Single,5,Yes,18,3,2,0,16,2,2,2,2,2,2,26246
1064,29,No,Travel_Rarely,1246,Sales,19,Bachelor,3,Male,2,2,Sales Executive,3,Divorced,1,No,14,3,3,2,10,3,3,10,7,0,4,27412
1065,30,No,Travel_Rarely,330,Human Resources,1,Bachelor,3,Male,3,1,Human Resources,3,Divorced,0,No,21,4,1,1,6,3,4,5,3,1,3,7260
1066,55,No,Travel_Rarely,1229,Research & Development,4,Master,4,Male,3,2,Healthcare Representative,3,Married,0,Yes,16,3,2,0,4,2,3,3,2,1,2,27038
1067,33,No,Travel_Rarely,1099,Research & Development,4,Master,1,Female,2,1,Laboratory Technician,2,Married,8,No,11,3,4,0,8,5,3,5,4,0,2,24178
